timestamp_unix,timestamp_iso,participant_full_id,accelerometers_std_g,missing_value_reason
1733295480000,2024-12-04T06:58:00Z,101-1-1-102024,0.081,
1733295540000,2024-12-04T06:59:00Z,101-1-1-102024,0.08,
1733295600000,2024-12-04T07:00:00Z,101-1-1-102024,0.012,
1733295660000,2024-12-04T07:01:00Z,101-1-1-102024,0.02,
1733295720000,2024-12-04T07:02:00Z,101-1-1-102024,0.031,
1733295780000,2024-12-04T07:03:00Z,101-1-1-102024,0.002,
1733295840000,2024-12-04T07:04:00Z,101-1-1-102024,0.009,
1733295900000,2024-12-04T07:05:00Z,101-1-1-102024,0.004,
1733295960000,2024-12-04T07:06:00Z,101-1-1-102024,0.006,
1733296020000,2024-12-04T07:07:00Z,101-1-1-102024,0.01,
1733296080000,2024-12-04T07:08:00Z,101-1-1-102024,0.018,
1733296140000,2024-12-04T07:09:00Z,101-1-1-102024,0.001,
1733296200000,2024-12-04T07:10:00Z,101-1-1-102024,0.001,
1733296260000,2024-12-04T07:11:00Z,101-1-1-102024,0.001,
1733296320000,2024-12-04T07:12:00Z,101-1-1-102024,0.001,
1733296380000,2024-12-04T07:13:00Z,101-1-1-102024,0.001,
1733296440000,2024-12-04T07:14:00Z,101-1-1-102024,0.262,
1733296500000,2024-12-04T07:15:00Z,101-1-1-102024,0.245,
1733296560000,2024-12-04T07:16:00Z,101-1-1-102024,0.238,
1733296620000,2024-12-04T07:17:00Z,101-1-1-102024,0.253,
1733296680000,2024-12-04T07:18:00Z,101-1-1-102024,0.249,
1733296740000,2024-12-04T07:19:00Z,101-1-1-102024,0.251,
1733296800000,2024-12-04T07:20:00Z,101-1-1-102024,0.249,
1733296860000,2024-12-04T07:21:00Z,101-1-1-102024,0.339,
1733296920000,2024-12-04T07:22:00Z,101-1-1-102024,0.13,
1733296980000,2024-12-04T07:23:00Z,101-1-1-102024,0.145,
1733297040000,2024-12-04T07:24:00Z,101-1-1-102024,0.008,
1733297100000,2024-12-04T07:25:00Z,101-1-1-102024,0.041,
1733297160000,2024-12-04T07:26:00Z,101-1-1-102024,0.034,
1733297220000,2024-12-04T07:27:00Z,101-1-1-102024,0.027,
1733297280000,2024-12-04T07:28:00Z,101-1-1-102024,0.013,
1733297340000,2024-12-04T07:29:00Z,101-1-1-102024,0.023,
1733297400000,2024-12-04T07:30:00Z,101-1-1-102024,0.027,
1733297460000,2024-12-04T07:31:00Z,101-1-1-102024,0.023,
1733297520000,2024-12-04T07:32:00Z,101-1-1-102024,0.018,
1733297580000,2024-12-04T07:33:00Z,101-1-1-102024,0.018,
1733297640000,2024-12-04T07:34:00Z,101-1-1-102024,0.03,
1733297700000,2024-12-04T07:35:00Z,101-1-1-102024,0.022,
1733297760000,2024-12-04T07:36:00Z,101-1-1-102024,0.025,
1733297820000,2024-12-04T07:37:00Z,101-1-1-102024,0.014,
1733297880000,2024-12-04T07:38:00Z,101-1-1-102024,0.018,
1733297940000,2024-12-04T07:39:00Z,101-1-1-102024,0.016,
1733298000000,2024-12-04T07:40:00Z,101-1-1-102024,0.055,
1733298060000,2024-12-04T07:41:00Z,101-1-1-102024,0.022,
1733298120000,2024-12-04T07:42:00Z,101-1-1-102024,0.017,
1733298180000,2024-12-04T07:43:00Z,101-1-1-102024,0.02,
1733298240000,2024-12-04T07:44:00Z,101-1-1-102024,0.024,
1733298300000,2024-12-04T07:45:00Z,101-1-1-102024,0.016,
1733298360000,2024-12-04T07:46:00Z,101-1-1-102024,0.007,
1733298420000,2024-12-04T07:47:00Z,101-1-1-102024,0.02,
1733298480000,2024-12-04T07:48:00Z,101-1-1-102024,0.012,
1733298540000,2024-12-04T07:49:00Z,101-1-1-102024,0.016,
1733298600000,2024-12-04T07:50:00Z,101-1-1-102024,0.012,
1733298660000,2024-12-04T07:51:00Z,101-1-1-102024,0.018,
1733298720000,2024-12-04T07:52:00Z,101-1-1-102024,0.018,
1733298780000,2024-12-04T07:53:00Z,101-1-1-102024,0.183,
1733298840000,2024-12-04T07:54:00Z,101-1-1-102024,0.075,
1733298900000,2024-12-04T07:55:00Z,101-1-1-102024,0.017,
1733298960000,2024-12-04T07:56:00Z,101-1-1-102024,0.008,
1733299020000,2024-12-04T07:57:00Z,101-1-1-102024,,device_not_recording
1733299080000,2024-12-04T07:58:00Z,101-1-1-102024,,device_not_recording
1733299140000,2024-12-04T07:59:00Z,101-1-1-102024,,device_not_recording
1733299200000,2024-12-04T08:00:00Z,101-1-1-102024,,device_not_recording
1733299260000,2024-12-04T08:01:00Z,101-1-1-102024,,device_not_recording
1733299320000,2024-12-04T08:02:00Z,101-1-1-102024,,device_not_recording
1733299380000,2024-12-04T08:03:00Z,101-1-1-102024,,device_not_recording
1733299440000,2024-12-04T08:04:00Z,101-1-1-102024,,device_not_recording
1733299500000,2024-12-04T08:05:00Z,101-1-1-102024,,device_not_recording
1733299560000,2024-12-04T08:06:00Z,101-1-1-102024,,device_not_recording
1733299620000,2024-12-04T08:07:00Z,101-1-1-102024,,device_not_recording
1733299680000,2024-12-04T08:08:00Z,101-1-1-102024,,device_not_recording
1733299740000,2024-12-04T08:09:00Z,101-1-1-102024,,device_not_recording
1733299800000,2024-12-04T08:10:00Z,101-1-1-102024,,device_not_recording
1733299860000,2024-12-04T08:11:00Z,101-1-1-102024,,device_not_recording
1733299920000,2024-12-04T08:12:00Z,101-1-1-102024,,device_not_recording
1733299980000,2024-12-04T08:13:00Z,101-1-1-102024,,device_not_recording
1733300040000,2024-12-04T08:14:00Z,101-1-1-102024,,device_not_recording
1733300100000,2024-12-04T08:15:00Z,101-1-1-102024,,device_not_recording
1733300160000,2024-12-04T08:16:00Z,101-1-1-102024,,device_not_recording
1733300220000,2024-12-04T08:17:00Z,101-1-1-102024,,device_not_recording
1733300280000,2024-12-04T08:18:00Z,101-1-1-102024,,device_not_recording
1733300340000,2024-12-04T08:19:00Z,101-1-1-102024,,device_not_recording
1733300400000,2024-12-04T08:20:00Z,101-1-1-102024,,device_not_recording
1733300460000,2024-12-04T08:21:00Z,101-1-1-102024,,device_not_recording
1733300520000,2024-12-04T08:22:00Z,101-1-1-102024,,device_not_recording
1733300580000,2024-12-04T08:23:00Z,101-1-1-102024,,device_not_recording
1733300640000,2024-12-04T08:24:00Z,101-1-1-102024,,device_not_recording
1733300700000,2024-12-04T08:25:00Z,101-1-1-102024,,device_not_recording
1733300760000,2024-12-04T08:26:00Z,101-1-1-102024,,device_not_recording
1733300820000,2024-12-04T08:27:00Z,101-1-1-102024,,device_not_recording
1733300880000,2024-12-04T08:28:00Z,101-1-1-102024,,device_not_recording
1733300940000,2024-12-04T08:29:00Z,101-1-1-102024,,device_not_recording
1733301000000,2024-12-04T08:30:00Z,101-1-1-102024,,device_not_recording
1733301060000,2024-12-04T08:31:00Z,101-1-1-102024,,device_not_recording
1733301120000,2024-12-04T08:32:00Z,101-1-1-102024,,device_not_recording
1733301180000,2024-12-04T08:33:00Z,101-1-1-102024,,device_not_recording
1733301240000,2024-12-04T08:34:00Z,101-1-1-102024,,device_not_recording
1733301300000,2024-12-04T08:35:00Z,101-1-1-102024,,device_not_recording
1733301360000,2024-12-04T08:36:00Z,101-1-1-102024,,device_not_recording
1733301420000,2024-12-04T08:37:00Z,101-1-1-102024,,device_not_recording
1733301480000,2024-12-04T08:38:00Z,101-1-1-102024,,device_not_recording
1733301540000,2024-12-04T08:39:00Z,101-1-1-102024,,device_not_recording
1733301600000,2024-12-04T08:40:00Z,101-1-1-102024,,device_not_recording
1733301660000,2024-12-04T08:41:00Z,101-1-1-102024,,device_not_recording
1733301720000,2024-12-04T08:42:00Z,101-1-1-102024,,device_not_recording
1733301780000,2024-12-04T08:43:00Z,101-1-1-102024,,device_not_recording
1733301840000,2024-12-04T08:44:00Z,101-1-1-102024,,device_not_recording
1733301900000,2024-12-04T08:45:00Z,101-1-1-102024,,device_not_recording
1733301960000,2024-12-04T08:46:00Z,101-1-1-102024,,device_not_recording
1733302020000,2024-12-04T08:47:00Z,101-1-1-102024,,device_not_recording
1733302080000,2024-12-04T08:48:00Z,101-1-1-102024,,device_not_recording
1733302140000,2024-12-04T08:49:00Z,101-1-1-102024,,device_not_recording
1733302200000,2024-12-04T08:50:00Z,101-1-1-102024,,device_not_recording
1733302260000,2024-12-04T08:51:00Z,101-1-1-102024,,device_not_recording
1733302320000,2024-12-04T08:52:00Z,101-1-1-102024,,device_not_recording
1733302380000,2024-12-04T08:53:00Z,101-1-1-102024,,device_not_recording
1733302440000,2024-12-04T08:54:00Z,101-1-1-102024,,device_not_recording
1733302500000,2024-12-04T08:55:00Z,101-1-1-102024,,device_not_recording
1733302560000,2024-12-04T08:56:00Z,101-1-1-102024,,device_not_recording
1733302620000,2024-12-04T08:57:00Z,101-1-1-102024,,device_not_recording
1733302680000,2024-12-04T08:58:00Z,101-1-1-102024,,device_not_recording
1733302740000,2024-12-04T08:59:00Z,101-1-1-102024,,device_not_recording
1733302800000,2024-12-04T09:00:00Z,101-1-1-102024,,device_not_recording
1733302860000,2024-12-04T09:01:00Z,101-1-1-102024,,device_not_recording
1733302920000,2024-12-04T09:02:00Z,101-1-1-102024,,device_not_recording
1733302980000,2024-12-04T09:03:00Z,101-1-1-102024,,device_not_recording
1733303040000,2024-12-04T09:04:00Z,101-1-1-102024,,device_not_recording
1733303100000,2024-12-04T09:05:00Z,101-1-1-102024,,device_not_recording
1733303160000,2024-12-04T09:06:00Z,101-1-1-102024,,device_not_recording
1733303220000,2024-12-04T09:07:00Z,101-1-1-102024,,device_not_recording
1733303280000,2024-12-04T09:08:00Z,101-1-1-102024,,device_not_recording
1733303340000,2024-12-04T09:09:00Z,101-1-1-102024,,device_not_recording
1733303400000,2024-12-04T09:10:00Z,101-1-1-102024,,device_not_recording
1733303460000,2024-12-04T09:11:00Z,101-1-1-102024,,device_not_recording
1733303520000,2024-12-04T09:12:00Z,101-1-1-102024,,device_not_recording
1733303580000,2024-12-04T09:13:00Z,101-1-1-102024,,device_not_recording
1733303640000,2024-12-04T09:14:00Z,101-1-1-102024,,device_not_recording
1733303700000,2024-12-04T09:15:00Z,101-1-1-102024,,device_not_recording
1733303760000,2024-12-04T09:16:00Z,101-1-1-102024,,device_not_recording
1733303820000,2024-12-04T09:17:00Z,101-1-1-102024,,device_not_recording
1733303880000,2024-12-04T09:18:00Z,101-1-1-102024,,device_not_recording
1733303940000,2024-12-04T09:19:00Z,101-1-1-102024,,device_not_recording
1733304000000,2024-12-04T09:20:00Z,101-1-1-102024,,device_not_recording
1733304060000,2024-12-04T09:21:00Z,101-1-1-102024,,device_not_recording
1733304120000,2024-12-04T09:22:00Z,101-1-1-102024,,device_not_recording
1733304180000,2024-12-04T09:23:00Z,101-1-1-102024,,device_not_recording
1733304240000,2024-12-04T09:24:00Z,101-1-1-102024,,device_not_recording
1733304300000,2024-12-04T09:25:00Z,101-1-1-102024,,device_not_recording
1733304360000,2024-12-04T09:26:00Z,101-1-1-102024,,device_not_recording
1733304420000,2024-12-04T09:27:00Z,101-1-1-102024,,device_not_recording
1733304480000,2024-12-04T09:28:00Z,101-1-1-102024,,device_not_recording
1733304540000,2024-12-04T09:29:00Z,101-1-1-102024,,device_not_recording
1733304600000,2024-12-04T09:30:00Z,101-1-1-102024,,device_not_recording
1733304660000,2024-12-04T09:31:00Z,101-1-1-102024,,device_not_recording
1733304720000,2024-12-04T09:32:00Z,101-1-1-102024,,device_not_recording
1733304780000,2024-12-04T09:33:00Z,101-1-1-102024,,device_not_recording
1733304840000,2024-12-04T09:34:00Z,101-1-1-102024,,device_not_recording
1733304900000,2024-12-04T09:35:00Z,101-1-1-102024,,device_not_recording
1733304960000,2024-12-04T09:36:00Z,101-1-1-102024,,device_not_recording
1733305020000,2024-12-04T09:37:00Z,101-1-1-102024,,device_not_recording
1733305080000,2024-12-04T09:38:00Z,101-1-1-102024,,device_not_recording
1733305140000,2024-12-04T09:39:00Z,101-1-1-102024,,device_not_recording
1733305200000,2024-12-04T09:40:00Z,101-1-1-102024,,device_not_recording
1733305260000,2024-12-04T09:41:00Z,101-1-1-102024,,device_not_recording
1733305320000,2024-12-04T09:42:00Z,101-1-1-102024,,device_not_recording
1733305380000,2024-12-04T09:43:00Z,101-1-1-102024,,device_not_recording
1733305440000,2024-12-04T09:44:00Z,101-1-1-102024,,device_not_recording
1733305500000,2024-12-04T09:45:00Z,101-1-1-102024,,device_not_recording
1733305560000,2024-12-04T09:46:00Z,101-1-1-102024,,device_not_recording
1733305620000,2024-12-04T09:47:00Z,101-1-1-102024,,device_not_recording
1733305680000,2024-12-04T09:48:00Z,101-1-1-102024,,device_not_recording
1733305740000,2024-12-04T09:49:00Z,101-1-1-102024,,device_not_recording
1733305800000,2024-12-04T09:50:00Z,101-1-1-102024,,device_not_recording
1733305860000,2024-12-04T09:51:00Z,101-1-1-102024,,device_not_recording
1733305920000,2024-12-04T09:52:00Z,101-1-1-102024,,device_not_recording
1733305980000,2024-12-04T09:53:00Z,101-1-1-102024,,device_not_recording
1733306040000,2024-12-04T09:54:00Z,101-1-1-102024,,device_not_recording
1733306100000,2024-12-04T09:55:00Z,101-1-1-102024,,device_not_recording
1733306160000,2024-12-04T09:56:00Z,101-1-1-102024,,device_not_recording
1733306220000,2024-12-04T09:57:00Z,101-1-1-102024,,device_not_recording
1733306280000,2024-12-04T09:58:00Z,101-1-1-102024,,device_not_recording
1733306340000,2024-12-04T09:59:00Z,101-1-1-102024,,device_not_recording
1733306400000,2024-12-04T10:00:00Z,101-1-1-102024,,device_not_recording
1733306460000,2024-12-04T10:01:00Z,101-1-1-102024,,device_not_recording
1733306520000,2024-12-04T10:02:00Z,101-1-1-102024,,device_not_recording
1733306580000,2024-12-04T10:03:00Z,101-1-1-102024,,device_not_recording
1733306640000,2024-12-04T10:04:00Z,101-1-1-102024,,device_not_recording
1733306700000,2024-12-04T10:05:00Z,101-1-1-102024,,device_not_recording
1733306760000,2024-12-04T10:06:00Z,101-1-1-102024,,device_not_recording
1733306820000,2024-12-04T10:07:00Z,101-1-1-102024,,device_not_recording
1733306880000,2024-12-04T10:08:00Z,101-1-1-102024,,device_not_recording
1733306940000,2024-12-04T10:09:00Z,101-1-1-102024,,device_not_recording
1733307000000,2024-12-04T10:10:00Z,101-1-1-102024,,device_not_recording
1733307060000,2024-12-04T10:11:00Z,101-1-1-102024,,device_not_recording
1733307120000,2024-12-04T10:12:00Z,101-1-1-102024,,device_not_recording
1733307180000,2024-12-04T10:13:00Z,101-1-1-102024,,device_not_recording
1733307240000,2024-12-04T10:14:00Z,101-1-1-102024,,device_not_recording
1733307300000,2024-12-04T10:15:00Z,101-1-1-102024,,device_not_recording
1733307360000,2024-12-04T10:16:00Z,101-1-1-102024,,device_not_recording
1733307420000,2024-12-04T10:17:00Z,101-1-1-102024,,device_not_recording
1733307480000,2024-12-04T10:18:00Z,101-1-1-102024,,device_not_recording
1733307540000,2024-12-04T10:19:00Z,101-1-1-102024,,device_not_recording
1733307600000,2024-12-04T10:20:00Z,101-1-1-102024,,device_not_recording
1733307660000,2024-12-04T10:21:00Z,101-1-1-102024,,device_not_recording
1733307720000,2024-12-04T10:22:00Z,101-1-1-102024,,device_not_recording
1733307780000,2024-12-04T10:23:00Z,101-1-1-102024,,device_not_recording
1733307840000,2024-12-04T10:24:00Z,101-1-1-102024,,device_not_recording
1733307900000,2024-12-04T10:25:00Z,101-1-1-102024,,device_not_recording
1733307960000,2024-12-04T10:26:00Z,101-1-1-102024,,device_not_recording
1733308020000,2024-12-04T10:27:00Z,101-1-1-102024,,device_not_recording
1733308080000,2024-12-04T10:28:00Z,101-1-1-102024,,device_not_recording
1733308140000,2024-12-04T10:29:00Z,101-1-1-102024,,device_not_recording
1733308200000,2024-12-04T10:30:00Z,101-1-1-102024,,device_not_recording
1733308260000,2024-12-04T10:31:00Z,101-1-1-102024,,device_not_recording
1733308320000,2024-12-04T10:32:00Z,101-1-1-102024,,device_not_recording
1733308380000,2024-12-04T10:33:00Z,101-1-1-102024,,device_not_recording
1733308440000,2024-12-04T10:34:00Z,101-1-1-102024,,device_not_recording
1733308500000,2024-12-04T10:35:00Z,101-1-1-102024,,device_not_recording
1733308560000,2024-12-04T10:36:00Z,101-1-1-102024,,device_not_recording
1733308620000,2024-12-04T10:37:00Z,101-1-1-102024,,device_not_recording
1733308680000,2024-12-04T10:38:00Z,101-1-1-102024,,device_not_recording
1733308740000,2024-12-04T10:39:00Z,101-1-1-102024,,device_not_recording
1733308800000,2024-12-04T10:40:00Z,101-1-1-102024,,device_not_recording
1733308860000,2024-12-04T10:41:00Z,101-1-1-102024,,device_not_recording
1733308920000,2024-12-04T10:42:00Z,101-1-1-102024,,device_not_recording
1733308980000,2024-12-04T10:43:00Z,101-1-1-102024,,device_not_recording
1733309040000,2024-12-04T10:44:00Z,101-1-1-102024,,device_not_recording
1733309100000,2024-12-04T10:45:00Z,101-1-1-102024,,device_not_recording
1733309160000,2024-12-04T10:46:00Z,101-1-1-102024,,device_not_recording
1733309220000,2024-12-04T10:47:00Z,101-1-1-102024,,device_not_recording
1733309280000,2024-12-04T10:48:00Z,101-1-1-102024,,device_not_recording
1733309340000,2024-12-04T10:49:00Z,101-1-1-102024,,device_not_recording
1733309400000,2024-12-04T10:50:00Z,101-1-1-102024,,device_not_recording
1733309460000,2024-12-04T10:51:00Z,101-1-1-102024,,device_not_recording
1733309520000,2024-12-04T10:52:00Z,101-1-1-102024,,device_not_recording
1733309580000,2024-12-04T10:53:00Z,101-1-1-102024,,device_not_recording
1733309640000,2024-12-04T10:54:00Z,101-1-1-102024,,device_not_recording
1733309700000,2024-12-04T10:55:00Z,101-1-1-102024,,device_not_recording
1733309760000,2024-12-04T10:56:00Z,101-1-1-102024,,device_not_recording
1733309820000,2024-12-04T10:57:00Z,101-1-1-102024,,device_not_recording
1733309880000,2024-12-04T10:58:00Z,101-1-1-102024,,device_not_recording
1733309940000,2024-12-04T10:59:00Z,101-1-1-102024,,device_not_recording
1733310000000,2024-12-04T11:00:00Z,101-1-1-102024,,device_not_recording
1733310060000,2024-12-04T11:01:00Z,101-1-1-102024,,device_not_recording
1733310120000,2024-12-04T11:02:00Z,101-1-1-102024,,device_not_recording
1733310180000,2024-12-04T11:03:00Z,101-1-1-102024,,device_not_recording
1733310240000,2024-12-04T11:04:00Z,101-1-1-102024,,device_not_recording
1733310300000,2024-12-04T11:05:00Z,101-1-1-102024,,device_not_recording
1733310360000,2024-12-04T11:06:00Z,101-1-1-102024,,device_not_recording
1733310420000,2024-12-04T11:07:00Z,101-1-1-102024,,device_not_recording
1733310480000,2024-12-04T11:08:00Z,101-1-1-102024,,device_not_recording
1733310540000,2024-12-04T11:09:00Z,101-1-1-102024,,device_not_recording
1733310600000,2024-12-04T11:10:00Z,101-1-1-102024,,device_not_recording
1733310660000,2024-12-04T11:11:00Z,101-1-1-102024,,device_not_recording
1733310720000,2024-12-04T11:12:00Z,101-1-1-102024,,device_not_recording
1733310780000,2024-12-04T11:13:00Z,101-1-1-102024,,device_not_recording
1733310840000,2024-12-04T11:14:00Z,101-1-1-102024,,device_not_recording
1733310900000,2024-12-04T11:15:00Z,101-1-1-102024,,device_not_recording
1733310960000,2024-12-04T11:16:00Z,101-1-1-102024,,device_not_recording
1733311020000,2024-12-04T11:17:00Z,101-1-1-102024,,device_not_recording
1733311080000,2024-12-04T11:18:00Z,101-1-1-102024,,device_not_recording
1733311140000,2024-12-04T11:19:00Z,101-1-1-102024,,device_not_recording
1733311200000,2024-12-04T11:20:00Z,101-1-1-102024,,device_not_recording
1733311260000,2024-12-04T11:21:00Z,101-1-1-102024,,device_not_recording
1733311320000,2024-12-04T11:22:00Z,101-1-1-102024,,device_not_recording
1733311380000,2024-12-04T11:23:00Z,101-1-1-102024,,device_not_recording
1733311440000,2024-12-04T11:24:00Z,101-1-1-102024,,device_not_recording
1733311500000,2024-12-04T11:25:00Z,101-1-1-102024,,device_not_recording
1733311560000,2024-12-04T11:26:00Z,101-1-1-102024,,device_not_recording
1733311620000,2024-12-04T11:27:00Z,101-1-1-102024,,device_not_recording
1733311680000,2024-12-04T11:28:00Z,101-1-1-102024,,device_not_recording
1733311740000,2024-12-04T11:29:00Z,101-1-1-102024,,device_not_recording
1733311800000,2024-12-04T11:30:00Z,101-1-1-102024,,device_not_recording
1733311860000,2024-12-04T11:31:00Z,101-1-1-102024,,device_not_recording
1733311920000,2024-12-04T11:32:00Z,101-1-1-102024,,device_not_recording
1733311980000,2024-12-04T11:33:00Z,101-1-1-102024,,device_not_recording
1733312040000,2024-12-04T11:34:00Z,101-1-1-102024,,device_not_recording
1733312100000,2024-12-04T11:35:00Z,101-1-1-102024,,device_not_recording
1733312160000,2024-12-04T11:36:00Z,101-1-1-102024,,device_not_recording
1733312220000,2024-12-04T11:37:00Z,101-1-1-102024,,device_not_recording
1733312280000,2024-12-04T11:38:00Z,101-1-1-102024,,device_not_recording
1733312340000,2024-12-04T11:39:00Z,101-1-1-102024,,device_not_recording
1733312400000,2024-12-04T11:40:00Z,101-1-1-102024,,device_not_recording
1733312460000,2024-12-04T11:41:00Z,101-1-1-102024,,device_not_recording
1733312520000,2024-12-04T11:42:00Z,101-1-1-102024,,device_not_recording
1733312580000,2024-12-04T11:43:00Z,101-1-1-102024,,device_not_recording
1733312640000,2024-12-04T11:44:00Z,101-1-1-102024,,device_not_recording
1733312700000,2024-12-04T11:45:00Z,101-1-1-102024,,device_not_recording
1733312760000,2024-12-04T11:46:00Z,101-1-1-102024,,device_not_recording
1733312820000,2024-12-04T11:47:00Z,101-1-1-102024,,device_not_recording
1733312880000,2024-12-04T11:48:00Z,101-1-1-102024,,device_not_recording
1733312940000,2024-12-04T11:49:00Z,101-1-1-102024,,device_not_recording
1733313000000,2024-12-04T11:50:00Z,101-1-1-102024,,device_not_recording
1733313060000,2024-12-04T11:51:00Z,101-1-1-102024,,device_not_recording
1733313120000,2024-12-04T11:52:00Z,101-1-1-102024,,device_not_recording
1733313180000,2024-12-04T11:53:00Z,101-1-1-102024,,device_not_recording
1733313240000,2024-12-04T11:54:00Z,101-1-1-102024,,device_not_recording
1733313300000,2024-12-04T11:55:00Z,101-1-1-102024,,device_not_recording
1733313360000,2024-12-04T11:56:00Z,101-1-1-102024,,device_not_recording
1733313420000,2024-12-04T11:57:00Z,101-1-1-102024,,device_not_recording
1733313480000,2024-12-04T11:58:00Z,101-1-1-102024,,device_not_recording
1733313540000,2024-12-04T11:59:00Z,101-1-1-102024,,device_not_recording
1733313600000,2024-12-04T12:00:00Z,101-1-1-102024,,device_not_recording
1733313660000,2024-12-04T12:01:00Z,101-1-1-102024,,device_not_recording
1733313720000,2024-12-04T12:02:00Z,101-1-1-102024,,device_not_recording
1733313780000,2024-12-04T12:03:00Z,101-1-1-102024,,device_not_recording
1733313840000,2024-12-04T12:04:00Z,101-1-1-102024,,device_not_recording
1733313900000,2024-12-04T12:05:00Z,101-1-1-102024,,device_not_recording
1733313960000,2024-12-04T12:06:00Z,101-1-1-102024,,device_not_recording
1733314020000,2024-12-04T12:07:00Z,101-1-1-102024,,device_not_recording
1733314080000,2024-12-04T12:08:00Z,101-1-1-102024,,device_not_recording
1733314140000,2024-12-04T12:09:00Z,101-1-1-102024,,device_not_recording
1733314200000,2024-12-04T12:10:00Z,101-1-1-102024,,device_not_recording
1733314260000,2024-12-04T12:11:00Z,101-1-1-102024,,device_not_recording
1733314320000,2024-12-04T12:12:00Z,101-1-1-102024,,device_not_recording
1733314380000,2024-12-04T12:13:00Z,101-1-1-102024,,device_not_recording
1733314440000,2024-12-04T12:14:00Z,101-1-1-102024,,device_not_recording
1733314500000,2024-12-04T12:15:00Z,101-1-1-102024,,device_not_recording
1733314560000,2024-12-04T12:16:00Z,101-1-1-102024,,device_not_recording
1733314620000,2024-12-04T12:17:00Z,101-1-1-102024,,device_not_recording
1733314680000,2024-12-04T12:18:00Z,101-1-1-102024,,device_not_recording
1733314740000,2024-12-04T12:19:00Z,101-1-1-102024,,device_not_recording
1733314800000,2024-12-04T12:20:00Z,101-1-1-102024,,device_not_recording
1733314860000,2024-12-04T12:21:00Z,101-1-1-102024,,device_not_recording
1733314920000,2024-12-04T12:22:00Z,101-1-1-102024,,device_not_recording
1733314980000,2024-12-04T12:23:00Z,101-1-1-102024,,device_not_recording
1733315040000,2024-12-04T12:24:00Z,101-1-1-102024,,device_not_recording
1733315100000,2024-12-04T12:25:00Z,101-1-1-102024,,device_not_recording
1733315160000,2024-12-04T12:26:00Z,101-1-1-102024,,device_not_recording
1733315220000,2024-12-04T12:27:00Z,101-1-1-102024,,device_not_recording
1733315280000,2024-12-04T12:28:00Z,101-1-1-102024,,device_not_recording
1733315340000,2024-12-04T12:29:00Z,101-1-1-102024,,device_not_recording
1733315400000,2024-12-04T12:30:00Z,101-1-1-102024,,device_not_recording
1733315460000,2024-12-04T12:31:00Z,101-1-1-102024,,device_not_recording
1733315520000,2024-12-04T12:32:00Z,101-1-1-102024,,device_not_recording
1733315580000,2024-12-04T12:33:00Z,101-1-1-102024,,device_not_recording
1733315640000,2024-12-04T12:34:00Z,101-1-1-102024,,device_not_recording
1733315700000,2024-12-04T12:35:00Z,101-1-1-102024,,device_not_recording
1733315760000,2024-12-04T12:36:00Z,101-1-1-102024,,device_not_recording
1733315820000,2024-12-04T12:37:00Z,101-1-1-102024,,device_not_recording
1733315880000,2024-12-04T12:38:00Z,101-1-1-102024,,device_not_recording
1733315940000,2024-12-04T12:39:00Z,101-1-1-102024,,device_not_recording
1733316000000,2024-12-04T12:40:00Z,101-1-1-102024,,device_not_recording
1733316060000,2024-12-04T12:41:00Z,101-1-1-102024,,device_not_recording
1733316120000,2024-12-04T12:42:00Z,101-1-1-102024,,device_not_recording
1733316180000,2024-12-04T12:43:00Z,101-1-1-102024,,device_not_recording
1733316240000,2024-12-04T12:44:00Z,101-1-1-102024,,device_not_recording
1733316300000,2024-12-04T12:45:00Z,101-1-1-102024,,device_not_recording
1733316360000,2024-12-04T12:46:00Z,101-1-1-102024,,device_not_recording
1733316420000,2024-12-04T12:47:00Z,101-1-1-102024,,device_not_recording
1733316480000,2024-12-04T12:48:00Z,101-1-1-102024,,device_not_recording
1733316540000,2024-12-04T12:49:00Z,101-1-1-102024,,device_not_recording
1733316600000,2024-12-04T12:50:00Z,101-1-1-102024,,device_not_recording
1733316660000,2024-12-04T12:51:00Z,101-1-1-102024,,device_not_recording
1733316720000,2024-12-04T12:52:00Z,101-1-1-102024,,device_not_recording
1733316780000,2024-12-04T12:53:00Z,101-1-1-102024,,device_not_recording
1733316840000,2024-12-04T12:54:00Z,101-1-1-102024,,device_not_recording
1733316900000,2024-12-04T12:55:00Z,101-1-1-102024,,device_not_recording
1733316960000,2024-12-04T12:56:00Z,101-1-1-102024,,device_not_recording
1733317020000,2024-12-04T12:57:00Z,101-1-1-102024,,device_not_recording
1733317080000,2024-12-04T12:58:00Z,101-1-1-102024,,device_not_recording
1733317140000,2024-12-04T12:59:00Z,101-1-1-102024,,device_not_recording
1733317200000,2024-12-04T13:00:00Z,101-1-1-102024,,device_not_recording
1733317260000,2024-12-04T13:01:00Z,101-1-1-102024,,device_not_recording
1733317320000,2024-12-04T13:02:00Z,101-1-1-102024,,device_not_recording
1733317380000,2024-12-04T13:03:00Z,101-1-1-102024,,device_not_recording
1733317440000,2024-12-04T13:04:00Z,101-1-1-102024,,device_not_recording
1733317500000,2024-12-04T13:05:00Z,101-1-1-102024,,device_not_recording
1733317560000,2024-12-04T13:06:00Z,101-1-1-102024,,device_not_recording
1733317620000,2024-12-04T13:07:00Z,101-1-1-102024,,device_not_recording
1733317680000,2024-12-04T13:08:00Z,101-1-1-102024,,device_not_recording
1733317740000,2024-12-04T13:09:00Z,101-1-1-102024,,device_not_recording
